Order ID,Order Date,Year-Month,CustomerName,Segment,Category,Sub-Category,Product,Quantity,Price,Amount,Discount,Profit,PaymentMode,Ship Mode,City,State,Postal Code,Region,Country
B-35386,2021-05-12,2021-05,Susan Martin,Home Office,Office Supplies,Art,Art Supply,9,4.28,30.816,0.2,2.6964,Debit Card,First Class,Lancaster,Ohio,43130.0,East,United States
B-35387,2022-12-28,2022-12,Linda Martin,Corporate,Technology,Phones,Smartphone,1,65.99,52.792,0.2,4.6193,Debit Card,Second Class,Modesto,California,95351.0,West,United States
B-35388,2022-12-28,2022-12,Jessica Jones,Consumer,Office Supplies,Appliances,Appliance,10,8.39,83.9,0.0,20.975,UPI,First Class,Saint Louis,Missouri,63116.0,Central,United States
B-35389,2023-08-07,2023-08,Barbara Garcia,Consumer,Office Supplies,Paper,Paper Pack,2,5.88,11.76,0.0,5.7624,EMI,First Class,Saint Louis,Missouri,63116.0,Central,United States
B-35390,2024-08-15,2024-08,Richard Jackson,Corporate,Office Supplies,Appliances,Appliance,3,8.32,4.992,0.8,-12.9792,COD,Standard Class,Dallas,Texas,75217.0,Central,United States
B-35391,2021-08-11,2021-08,Mark Walker,Corporate,Office Supplies,Envelopes,Envelope,5,21.98,87.92,0.2,29.673,COD,Standard Class,Dallas,Texas,75217.0,Central,United States
B-35392,2023-10-06,2023-10,Robert Jones,Corporate,Furniture,Chairs,Chair,5,187.98,657.93,0.3,-93.99,EMI,Standard Class,Dallas,Texas,75217.0,Central,United States
B-35393,2023-08-23,2023-08,Susan Wilson,Corporate,Office Supplies,Binders,Binder,1,5.22,1.044,0.8,-1.827,Credit Card,Standard Class,Dallas,Texas,75217.0,Central,United States
B-35394,2023-04-24,2023-04,Nancy Jones,Corporate,Furniture,Furnishings,Furnishing,2,105.34,210.68,0.0,50.5632,Debit Card,Second Class,New York City,New York,10035.0,East,United States
B-35395,2024-09-29,2024-09,Mary Davis,Corporate,Office Supplies,Storage,Storage Box,1,78.8,78.8,0.0,1.576,Debit Card,Second Class,New York City,New York,10035.0,East,United States
B-35396,2020-03-26,2020-03,Jessica Clark,Corporate,Technology,Accessories,Accessory,1,19.99,19.99,0.0,6.7966,Debit Card,Second Class,New York City,New York,10035.0,East,United States
B-35397,2020-09-24,2020-09,Linda Johnson,Corporate,Office Supplies,Storage,Storage Box,4,193.17,772.68,0.0,108.1752,EMI,Second Class,New York City,New York,10035.0,East,United States
B-35398,2024-07-28,2024-07,Nancy Williams,Consumer,Technology,Accessories,Accessory,6,22.1,106.08,0.2,-9.282,Debit Card,Standard Class,San Antonio,Texas,78207.0,Central,United States
B-35399,2023-12-31,2023-12,Mark Wilson,Consumer,Furniture,Furnishings,Furnishing,3,19.23,23.076,0.6,-10.9611,Debit Card,Standard Class,Amarillo,Texas,79109.0,Central,United States
B-35400,2025-02-19,2025-02,Daniel Johnson,Consumer,Office Supplies,Paper,Paper Pack,5,6.48,25.92,0.2,9.072,Debit Card,Standard Class,Amarillo,Texas,79109.0,Central,United States
B-35401,2021-02-08,2021-02,Patricia Lee,Consumer,Office Supplies,Paper,Paper Pack,3,19.98,47.952,0.2,16.1838,UPI,First Class,Houston,Texas,77041.0,Central,United States
B-35402,2021-02-12,2021-02,David Jones,Consumer,Office Supplies,Binders,Binder,2,2.46,0.984,0.8,-1.476,EMI,First Class,Houston,Texas,77041.0,Central,United States
B-35403,2024-09-14,2024-09,Joseph Davis,Consumer,Furniture,Furnishings,Furnishing,9,20.94,75.384,0.6,-20.7306,EMI,First Class,Houston,Texas,77041.0,Central,United States
B-35404,2020-05-17,2020-05,Patricia Walker,Consumer,Office Supplies,Labels,Label,2,2.88,4.608,0.2,1.6704,Debit Card,First Class,Houston,Texas,77041.0,Central,United States
B-35405,2020-08-26,2020-08,Patricia Harris,Consumer,Office Supplies,Binders,Binder,6,6.28,37.68,0.0,16.956,Credit Card,First Class,Lawrence,Massachusetts,1841.0,East,United States
B-35406,2022-05-20,2022-05,Jennifer Garcia,Corporate,Office Supplies,Appliances,Appliance,3,13.97,41.91,0.0,10.8966,Debit Card,Standard Class,Columbus,Georgia,31907.0,South,United States
B-35407,2021-06-05,2021-06,Richard Anderson,Consumer,Furniture,Bookcases,Bookcase,3,170.98,435.999,0.15,5.1294,Debit Card,Second Class,Los Angeles,California,90032.0,West,United States
B-35408,2020-10-04,2020-10,John Wilson,Corporate,Furniture,Chairs,Chair,6,80.98,388.704,0.2,38.8704,Debit Card,Second Class,Seattle,Washington,98115.0,West,United States
B-35409,2023-01-12,2023-01,Sarah Taylor,Corporate,Office Supplies,Storage,Storage Box,6,95.43,572.58,0.0,34.3548,COD,Second Class,Seattle,Washington,98115.0,West,United States
B-35410,2024-07-04,2024-07,Jessica Robinson,Corporate,Technology,Accessories,Accessory,2,16.59,33.18,0.0,11.613,Debit Card,Second Class,Seattle,Washington,98115.0,West,United States
B-35411,2022-04-12,2022-04,James Smith,Home Office,Technology,Accessories,Accessory,4,15.97,63.88,0.0,24.9132,UPI,Standard Class,Cambridge,Massachusetts,2138.0,East,United States
B-35412,2021-03-26,2021-03,Daniel Williams,Home Office,Furniture,Furnishings,Furnishing,1,26.72,26.72,0.0,11.7568,UPI,Standard Class,Cambridge,Massachusetts,2138.0,East,United States
B-35413,2020-05-24,2020-05,Charles Wilson,Consumer,Office Supplies,Binders,Binder,9,40.98,295.056,0.2,106.9578,EMI,Second Class,Salt Lake City,Utah,84106.0,West,United States
B-35414,2020-04-03,2020-04,Robert Clark,Consumer,Office Supplies,Appliances,Appliance,5,78.65,393.25,0.0,129.7725,Credit Card,Standard Class,New York City,New York,10035.0,East,United States
B-35415,2023-09-27,2023-09,Linda Miller,Consumer,Office Supplies,Binders,Binder,3,2.46,2.214,0.7,-1.476,Credit Card,Second Class,Cuyahoga Falls,Ohio,44221.0,East,United States
B-35416,2021-01-29,2021-01,David Clark,Consumer,Office Supplies,Paper,Paper Pack,3,6.78,16.272,0.2,5.2884,COD,Second Class,Wilmington,North Carolina,28403.0,South,United States
B-35417,2021-07-27,2021-07,Charles Hall,Corporate,Office Supplies,Appliances,Appliance,7,100.98,706.86,0.0,197.9208,Credit Card,Standard Class,New York City,New York,10035.0,East,United States
B-35418,2023-06-22,2023-06,William Harris,Corporate,Office Supplies,Binders,Binder,5,3.98,5.97,0.7,-4.577,Debit Card,Standard Class,Philadelphia,Pennsylvania,19140.0,East,United States
B-35419,2020-10-11,2020-10,Barbara Garcia,Corporate,Furniture,Furnishings,Furnishing,1,26.48,21.184,0.2,4.7664,EMI,Standard Class,Philadelphia,Pennsylvania,19140.0,East,United States
B-35420,2022-04-06,2022-04,Jennifer Robinson,Corporate,Office Supplies,Appliances,Appliance,6,8.62,41.376,0.2,3.1032,EMI,Standard Class,Philadelphia,Pennsylvania,19140.0,East,United States
B-35421,2021-01-27,2021-01,Karen Lewis,Corporate,Office Supplies,Art,Art Supply,3,5.98,17.94,0.0,4.485,COD,Second Class,New York City,New York,10009.0,East,United States
B-35422,2021-06-07,2021-06,Linda Lewis,Corporate,Office Supplies,Binders,Binder,1,8.85,2.655,0.7,-1.8585,COD,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35423,2020-08-18,2020-08,David Clark,Consumer,Office Supplies,Storage,Storage Box,5,178.47,892.35,0.0,267.705,Credit Card,Standard Class,Los Angeles,California,90049.0,West,United States
B-35424,2021-04-25,2021-04,Jessica Lee,Consumer,Furniture,Bookcases,Bookcase,2,180.98,307.666,0.15,28.9568,Credit Card,Standard Class,Los Angeles,California,90049.0,West,United States
B-35425,2021-07-31,2021-07,Jessica Walker,Consumer,Office Supplies,Storage,Storage Box,9,80.98,728.82,0.0,29.1528,UPI,Standard Class,Los Angeles,California,90049.0,West,United States
B-35426,2024-10-13,2024-10,Sarah Martin,Consumer,Office Supplies,Binders,Binder,5,10.34,41.36,0.2,13.959,Credit Card,Standard Class,Los Angeles,California,90049.0,West,United States
B-35427,2024-11-07,2024-11,John Thomas,Consumer,Technology,Phones,Smartphone,3,17.99,43.176,0.2,15.1116,Debit Card,Standard Class,Los Angeles,California,90049.0,West,United States
B-35428,2022-06-08,2022-06,Linda Clark,Consumer,Furniture,Furnishings,Furnishing,2,2.08,4.16,0.0,1.7472,EMI,Standard Class,Los Angeles,California,90049.0,West,United States
B-35429,2023-10-17,2023-10,James Garcia,Corporate,Office Supplies,Paper,Paper Pack,5,12.28,61.4,0.0,28.858,COD,Standard Class,Long Beach,New York,11561.0,East,United States
B-35430,2024-06-25,2024-06,Jennifer White,Corporate,Office Supplies,Binders,Binder,2,15.28,24.448,0.2,8.8624,EMI,Standard Class,Long Beach,New York,11561.0,East,United States
B-35431,2024-01-25,2024-01,Jennifer Hall,Consumer,Technology,Phones,Smartphone,4,65.99,263.96,0.0,71.2692,COD,First Class,Rochester,New York,14609.0,East,United States
B-35432,2021-06-09,2021-06,Barbara Harris,Consumer,Technology,Phones,Smartphone,3,119.99,359.97,0.0,100.7916,COD,First Class,Rochester,New York,14609.0,East,United States
B-35433,2024-01-11,2024-01,Betty Davis,Consumer,Office Supplies,Paper,Paper Pack,2,6.48,12.96,0.0,6.2208,Credit Card,First Class,Rochester,New York,14609.0,East,United States
B-35434,2020-08-05,2020-08,Richard Taylor,Consumer,Office Supplies,Storage,Storage Box,3,38.94,116.82,0.0,5.841,Credit Card,First Class,Rochester,New York,14609.0,East,United States
B-35435,2021-11-08,2021-11,James Johnson,Consumer,Office Supplies,Binders,Binder,2,172.99,276.784,0.2,89.9548,Debit Card,First Class,Rochester,New York,14609.0,East,United States
B-35436,2024-07-11,2024-07,Betty Miller,Corporate,Technology,Accessories,Accessory,3,79.99,239.97,0.0,86.3892,Credit Card,Standard Class,San Francisco,California,94109.0,West,United States
B-35437,2020-03-31,2020-03,Robert Clark,Corporate,Furniture,Furnishings,Furnishing,6,2.67,16.02,0.0,6.0876,EMI,Standard Class,San Francisco,California,94109.0,West,United States
B-35438,2023-07-20,2023-07,Thomas Smith,Consumer,Office Supplies,Storage,Storage Box,5,113.64,454.56,0.2,-107.958,Credit Card,Standard Class,Huntsville,Texas,77340.0,Central,United States
B-35439,2023-04-29,2023-04,Thomas Johnson,Consumer,Furniture,Furnishings,Furnishing,5,70.71,141.42,0.6,-187.3815,Credit Card,Standard Class,Huntsville,Texas,77340.0,Central,United States
B-35440,2021-03-20,2021-03,Mark Lewis,Consumer,Furniture,Chairs,Chair,4,110.98,310.744,0.3,-26.6352,Credit Card,Standard Class,Huntsville,Texas,77340.0,Central,United States
B-35441,2020-08-31,2020-08,Mary White,Consumer,Office Supplies,Art,Art Supply,4,3.98,12.736,0.2,2.2288,EMI,Standard Class,Huntsville,Texas,77340.0,Central,United States
B-35442,2021-02-28,2021-02,Barbara Harris,Consumer,Office Supplies,Binders,Binder,5,6.47,6.47,0.8,-9.705,COD,Standard Class,Huntsville,Texas,77340.0,Central,United States
B-35443,2022-12-10,2022-12,Jessica Williams,Consumer,Office Supplies,Binders,Binder,14,4.91,13.748,0.8,-22.6842,EMI,Standard Class,Huntsville,Texas,77340.0,Central,United States
B-35444,2020-06-23,2020-06,Daniel Anderson,Consumer,Office Supplies,Appliances,Appliance,2,38.06,15.224,0.8,-38.8212,COD,Standard Class,Huntsville,Texas,77340.0,Central,United States
B-35445,2021-04-01,2021-04,Barbara Jones,Corporate,Furniture,Furnishings,Furnishing,3,9.14,27.42,0.0,9.3228,UPI,Standard Class,East Point,Georgia,30344.0,South,United States
B-35446,2021-08-04,2021-08,Joseph Thompson,Corporate,Office Supplies,Binders,Binder,1,165.98,165.98,0.0,74.691,Debit Card,Standard Class,East Point,Georgia,30344.0,South,United States
B-35447,2020-11-27,2020-11,Sarah Davis,Corporate,Technology,Accessories,Accessory,3,25.0,75.0,0.0,18.0,Debit Card,Standard Class,East Point,Georgia,30344.0,South,United States
B-35448,2023-04-20,2023-04,Betty Walker,Home Office,Office Supplies,Binders,Binder,8,20.98,134.272,0.2,46.9952,EMI,Standard Class,New York City,New York,10009.0,East,United States
B-35449,2023-07-23,2023-07,David Taylor,Corporate,Office Supplies,Labels,Label,6,30.53,146.544,0.2,47.6268,Credit Card,Standard Class,Springfield,Oregon,97477.0,West,United States
B-35450,2022-08-12,2022-08,William Lee,Corporate,Office Supplies,Paper,Paper Pack,3,54.96,131.904,0.2,47.8152,UPI,Standard Class,Springfield,Oregon,97477.0,West,United States
B-35451,2022-12-08,2022-12,Mary Walker,Corporate,Office Supplies,Appliances,Appliance,5,50.97,203.88,0.2,20.388,Credit Card,Standard Class,Springfield,Oregon,97477.0,West,United States
B-35452,2021-04-09,2021-04,Barbara Garcia,Corporate,Office Supplies,Binders,Binder,7,6.81,14.301,0.7,-10.4874,UPI,Standard Class,Springfield,Oregon,97477.0,West,United States
B-35453,2020-06-01,2020-06,Daniel Davis,Corporate,Office Supplies,Storage,Storage Box,10,89.83,718.64,0.2,-161.694,EMI,Standard Class,Springfield,Oregon,97477.0,West,United States
B-35454,2024-11-23,2024-11,Patricia Jackson,Home Office,Furniture,Furnishings,Furnishing,5,12.22,61.1,0.0,18.33,Credit Card,Standard Class,Arlington,Virginia,22204.0,South,United States
B-35455,2020-11-07,2020-11,Nancy Martin,Consumer,Office Supplies,Appliances,Appliance,3,11.7,28.08,0.2,5.265,COD,Standard Class,Wilmington,North Carolina,28403.0,South,United States
B-35456,2021-03-31,2021-03,Nancy Jones,Corporate,Office Supplies,Art,Art Supply,4,3.28,10.496,0.2,1.1808,UPI,Second Class,Yuma,Arizona,85364.0,West,United States
B-35457,2023-09-17,2023-09,Betty Walker,Consumer,Office Supplies,Binders,Binder,2,24.95,39.92,0.2,12.974,UPI,Standard Class,San Bernardino,California,92404.0,West,United States
B-35458,2022-03-04,2022-03,Betty Johnson,Corporate,Office Supplies,Appliances,Appliance,9,8.62,77.58,0.0,20.1708,Debit Card,First Class,Baltimore,Maryland,21215.0,East,United States
B-35459,2023-08-11,2023-08,Betty White,Home Office,Office Supplies,Storage,Storage Box,7,38.48,269.36,0.0,70.0336,Debit Card,Standard Class,Seattle,Washington,98103.0,West,United States
B-35460,2020-04-28,2020-04,Joseph Thomas,Consumer,Office Supplies,Labels,Label,2,2.88,5.76,0.0,2.8224,Debit Card,Standard Class,San Francisco,California,94110.0,West,United States
B-35461,2024-12-23,2024-12,William Robinson,Home Office,Office Supplies,Art,Art Supply,5,21.98,109.9,0.0,32.97,Debit Card,Second Class,New York City,New York,10035.0,East,United States
B-35462,2021-08-05,2021-08,Linda Clark,Consumer,Furniture,Furnishings,Furnishing,3,7.96,23.88,0.0,10.5072,Credit Card,Second Class,Seattle,Washington,98115.0,West,United States
B-35463,2020-10-08,2020-10,Michael Anderson,Consumer,Office Supplies,Paper,Paper Pack,4,6.55,26.2,0.0,12.052,UPI,Second Class,Seattle,Washington,98115.0,West,United States
B-35464,2023-12-10,2023-12,Linda Lee,Consumer,Office Supplies,Paper,Paper Pack,2,6.48,12.96,0.0,6.2208,UPI,Second Class,Seattle,Washington,98115.0,West,United States
B-35465,2024-07-22,2024-07,Thomas Jackson,Consumer,Technology,Accessories,Accessory,5,46.99,234.95,0.0,32.893,EMI,Second Class,Seattle,Washington,98115.0,West,United States
B-35466,2022-10-12,2022-10,Thomas Smith,Consumer,Office Supplies,Storage,Storage Box,5,23.65,118.25,0.0,34.2925,Debit Card,Standard Class,Albuquerque,New Mexico,87105.0,West,United States
B-35467,2022-12-12,2022-12,William Taylor,Consumer,Office Supplies,Paper,Paper Pack,1,4.28,4.28,0.0,1.926,COD,Standard Class,Albuquerque,New Mexico,87105.0,West,United States
B-35468,2023-10-14,2023-10,Michael Hall,Home Office,Technology,Accessories,Accessory,3,8.95,26.85,0.0,5.1015,COD,First Class,Los Angeles,California,90045.0,West,United States
B-35469,2022-01-06,2022-01,Lisa Robinson,Home Office,Technology,Machines,Machine,3,1399.0,3357.6,0.2,377.73,Debit Card,First Class,Los Angeles,California,90045.0,West,United States
B-35470,2022-06-16,2022-06,Jennifer Walker,Consumer,Office Supplies,Labels,Label,2,4.13,8.26,0.0,3.7996,EMI,Standard Class,Los Angeles,California,90045.0,West,United States
B-35471,2023-06-13,2023-06,Susan Garcia,Consumer,Technology,Machines,Machine,7,530.95,2973.32,0.2,334.4985,COD,Standard Class,Los Angeles,California,90045.0,West,United States
B-35472,2024-02-18,2024-02,Charles Martin,Consumer,Office Supplies,Storage,Storage Box,7,14.97,104.79,0.0,29.3412,EMI,Standard Class,Los Angeles,California,90045.0,West,United States
B-35473,2024-02-01,2024-02,Karen Walker,Consumer,Technology,Phones,Smartphone,6,161.61,775.728,0.2,58.1796,COD,Standard Class,Los Angeles,California,90045.0,West,United States
B-35474,2020-04-19,2020-04,Linda Taylor,Home Office,Furniture,Bookcases,Bookcase,1,130.98,89.0664,0.32,-17.0274,Credit Card,First Class,Houston,Texas,77041.0,Central,United States
B-35475,2020-04-06,2020-04,Joseph Miller,Home Office,Office Supplies,Art,Art Supply,6,36.55,175.44,0.2,52.632,UPI,First Class,Houston,Texas,77041.0,Central,United States
B-35476,2024-02-21,2024-02,Linda Thompson,Home Office,Technology,Phones,Smartphone,4,136.98,438.336,0.2,-87.6672,COD,First Class,Houston,Texas,77041.0,Central,United States
B-35477,2020-04-02,2020-04,Patricia Davis,Consumer,Furniture,Chairs,Chair,4,76.98,215.544,0.3,-58.5048,Credit Card,Standard Class,Philadelphia,Pennsylvania,19140.0,East,United States
B-35478,2024-02-03,2024-02,Linda Smith,Consumer,Office Supplies,Envelopes,Envelope,6,11.58,55.584,0.2,20.844,Credit Card,Standard Class,Chicago,Illinois,60623.0,Central,United States
B-35479,2020-10-23,2020-10,Sarah Davis,Consumer,Furniture,Chairs,Chair,2,90.99,127.386,0.3,-25.4772,EMI,Standard Class,Chicago,Illinois,60623.0,Central,United States
B-35480,2023-11-25,2023-11,William Taylor,Consumer,Furniture,Chairs,Chair,5,70.98,248.43,0.3,-17.745,Credit Card,Second Class,San Angelo,Texas,76903.0,Central,United States
B-35481,2023-06-26,2023-06,Linda Lewis,Consumer,Office Supplies,Appliances,Appliance,4,14.56,11.648,0.8,-30.8672,EMI,Second Class,San Angelo,Texas,76903.0,Central,United States
B-35482,2023-10-21,2023-10,Lisa Miller,Consumer,Furniture,Chairs,Chair,2,60.89,85.246,0.3,-1.2178,Credit Card,Second Class,San Angelo,Texas,76903.0,Central,United States
B-35483,2024-06-08,2024-06,Mary Garcia,Corporate,Office Supplies,Art,Art Supply,5,5.16,20.64,0.2,2.322,COD,Second Class,Pasadena,Texas,77506.0,Central,United States
B-35484,2024-06-02,2024-06,Linda White,Corporate,Furniture,Furnishings,Furnishing,3,49.34,148.02,0.0,41.4456,Debit Card,Standard Class,Los Angeles,California,90049.0,West,United States
B-35485,2020-08-31,2020-08,Barbara Brown,Corporate,Office Supplies,Storage,Storage Box,1,33.29,33.29,0.0,7.9896,Debit Card,Same Day,Garden City,Kansas,67846.0,Central,United States
B-35486,2022-10-26,2022-10,Jennifer Jones,Consumer,Office Supplies,Paper,Paper Pack,5,40.99,204.95,0.0,100.4255,Debit Card,Standard Class,Los Angeles,California,90045.0,West,United States
B-35487,2022-05-01,2022-05,Barbara Martin,Consumer,Furniture,Chairs,Chair,4,187.98,526.344,0.3,-75.192,Debit Card,Standard Class,Chicago,Illinois,60653.0,Central,United States
B-35488,2025-02-03,2025-02,William Smith,Consumer,Furniture,Furnishings,Furnishing,2,20.98,41.96,0.0,10.9096,UPI,Standard Class,San Francisco,California,94110.0,West,United States
B-35489,2022-02-21,2022-02,Daniel Robinson,Consumer,Furniture,Chairs,Chair,3,187.98,451.152,0.2,0.0,Debit Card,Standard Class,San Francisco,California,94110.0,West,United States
B-35490,2024-12-12,2024-12,Karen Thomas,Consumer,Office Supplies,Binders,Binder,11,3.58,31.504,0.2,11.0264,EMI,Standard Class,San Francisco,California,94110.0,West,United States
B-35491,2025-03-05,2025-03,Michael Walker,Consumer,Office Supplies,Envelopes,Envelope,3,12.78,30.672,0.2,9.585,COD,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
B-35492,2021-05-31,2021-05,Joseph Garcia,Consumer,Technology,Copiers,Copier,4,449.99,1079.976,0.4,125.9972,COD,Standard Class,Philadelphia,Pennsylvania,19134.0,East,United States
